INSTANCE:	M-n150-k49
VEHICLES:	49
CUSTOMERS:	150
TIME UB:	628
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
      58	     37		     56		     1		    55
      59	     57		     68		     1		    80
      60	     47		     16		     1		    48
      61	     46		     13		     3		    84
      62	     49		     11		     2		   106
      63	     49		     42		     2		    33
      64	     53		     43		     2		    71
      65	     61		     52		     1		    68
      66	     57		     48		     1		    64
      67	     56		     37		     1		    79
      68	     55		     54		     1		   112
      69	     14		     37		     2		    43
      70	      4		     18		     3		    79
      71	     26		     52		     1		    39
      72	     26		     35		     1		    31
      73	     31		     67		     2		   116
      74	     15		     19		     2		    89
      75	     22		     22		     2		    37
      76	     18		     24		     1		    64
      77	     26		     27		     1		    37
      78	     25		     24		     1		    30
      79	     22		     27		     3		    51
      80	     25		     21		     3		    64
      81	     20		     26		     1		    58
      82	     37		     52		     2		    60
      83	     49		     49		     1		    59
      84	     40		     30		     2		    27
      85	     21		     47		     2		    48
      86	     52		     33		     4		    47
      87	     42		     41		     2		    21
      88	     31		     32		     1		    13
      89	      5		     25		     1		   111
      90	     52		     41		     2		    61
      91	     27		     23		     1		    28
      92	     17		     33		     1		    71
      93	     13		     13		     1		    93
      94	     57		     58		     3		    88
      95	     62		     42		     2		    65
      96	     16		     57		     2		    64
      97	      8		     52		     2		    78
      98	      7		     38		     1		    73
      99	     27		     68		     1		   117
     100	     30		     48		     2		    34
     101	     43		     67		     1		   126
     102	     58		     27		     1		    84
     103	     37		     69		     1		   111
     104	     38		     46		     4		    40
     105	     46		     10		     1		    82
     106	     62		     63		     2		    95
     107	     63		     69		     2		   110
     108	     32		     22		     2		    50
     109	     59		     15		     2		    99
     110	      5		      6		     1		    95
     111	     10		     17		     1		    82
     112	      5		     64		     2		    89
     113	     39		     10		     1		    57
     114	     25		     32		     2		    31
     115	     48		     28		     1		    38
     116	     56		     37		     3		    81
     117	     36		     26		     1		    33
     118	     21		     45		     1		    61
     119	     45		     35		     2		    26
     120	     55		     20		     2		    96
     121	     33		     34		     1		     6
     122	     55		     45		     2		    60
     123	     35		     51		     2		    60
     124	     62		     35		     1		    94
     125	     62		     57		     3		    73
     126	     62		     24		     3		    62
     127	     21		     36		     1		    35
     128	     33		     44		     1		    22
     129	      9		     56		     1		   101
     130	     26		     13		     2		    60
     131	     11		     28		     1		    90
     132	      7		     43		     5		    93
     133	     41		     46		     1		    39
     134	     55		     34		     2		    55
     135	     35		     16		     4		    68
     136	     52		     26		     3		    46
     137	     43		     26		     3		    24
     138	     26		     29		     2		    34
     139	     50		     40		     2		    41
     140	     55		     50		     2		    96
     141	     54		     10		     2		   121
     142	     60		     15		     1		    72
     143	     30		     60		     1		    70
     144	     30		     50		     1		    34
     145	     12		     17		     2		   106
     146	     15		     14		     3		   111
     147	     16		     19		     2		    97
     148	     50		     15		     1		    85
     149	     48		     21		     1		    76
     150	     12		     38		     1		    66
